date,developerResponse,review,rating,isEdited,title,userName,platform,bank
2024-03-20 05:17:13,"{'id': 42753142, 'body': '안녕하세요. 신한은행입니다. 먼저 SOL사용에 불편을 드려 정말 죄송합니다. 신분증 인식의 경우 주변환경의 영향을 많이 받습니다. 검은 바탕의 배경에서 빛 반사 없이 촬영해주시고, 신분증 내용 인식이 잘못된 경우에는 주민등록번호를 제외한 영역을 수정 후 진행하시면 업무 가능하십니다. 그럼에도 문제 현상이 계속되시는 경우 고객님의 정확한 현상 확인을 위하여 고객상담센터(1544-8000)나 쏠 내 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 다시 한번 불편 드려 죄송합니다. 신한은행 드림.', 'modified': '2024-03-22T07:46:03Z'}","직원들 급여통장 만드는데 안드로이드는 물론이지만 아이폰이 심한듯하네요.
앱설치하고 신분증 10번도 더 찍어도 인증안되고 결국 영상통화 인증했는데, 새로운것 추가할때마다 신분증 사진인증 잘안되서 오늘 7번 영상통화인증했어요. 회사거래처만 아니에도 짜증나서 타은행으로 바꿨을거에요. 전 직원들이 거의 사진인증 잘안되서 애먹었다네요. 신분증 인증이 이렇게 어려워서 어디 신한은행 앱으로 통장 만들겠어요? 개발자 위주로 만들지 말고, 남녀노소가 편하게 쓸 수 있게 고객입장에서 잘만들었으면 좋겠네요.",5,False,아이폰 신분증 사진 인증 안돼요,트보르바,App Store,신한은행
2024-06-04 01:14:48,"{'id': 44437908, 'body': '안녕하세요. 신한은행입니다. 고객님, 문의주신 접근권한 설정 관련하여 답변 드립니다. 카메라, 마이크 접근권한은 SOL뱅크 이용 중 마이크, 카메라를 사용하는 업무 이용 시 권한을 요청합니다. 앱 이용 중 신분증 촬영 및 상담사 연결 등 비대면 서비스 업무를 이용하시면 접근권한 팝업이 보여지며, 허용하시면 기기의 설정에서 권한이 노출되오니 서비스 이용에 참고 부탁드립니다. 기타 서비스 이용 관련 문의가 있으신 경우 고객상담센터(1544-8000)나 ""SOL뱅크"" 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 신한은행 드림.', 'modified': '2024-06-07T05:37:47Z'}","최초 어플 실행했어도 저런 메이지가 뜨고
설정에 가보면 이 어플은 저런거 설정하는데
없습니다(시리/알림/백그라운드앱새로고침/셀룰러데이터 항목들뿐이네요)
이걸 몇번을 재설치하고 ios 최신버전으로 업데이트해도 마찬가진데 해결방법이 있나요? 아니먼 추후 업데이트통해 고쳐질 예정인가요?",5,False,"카메라, 마이크 접근권한이 있어야한다는데",ㅇㅈㅆㅇㅎ,App Store,신한은행
2023-10-19 04:45:30,"{'id': 39668208, 'body': '안녕하세요 신한은행입니다. 고객님의 뱅킹 업무 편의성을 높이고 새로운 솔을 보여드리기 위해 최선을 다하였으나 기대를 충족시키지 못해 죄송합니다. 안타깝게도 고객님이 남겨주신 리뷰 내용만으로는 SOL 이용 중 고객님께서 겪으신 불편사항 확인이 어려운 상황입니다. SOL 참여마당을 통해 개선이 필요하거나 제안할 내용을 전달해 주신다면, 고객님의 의견을 검토하여 더 나은 서비스 제공을 위해 노력하겠습니다. 감사합니다. 신한은행 드림.', 'modified': '2023-10-23T04:23:28Z'}",이거 너무 싫어요 ㅋㅋ 인증서 만료됐는데 맨날 밤이나 새벽에만 시간돼서 재발급 하려면 꼭 비대면 통화하라그래서 추레한 제 모습이 부끄러워서 중간에 포기합니다 낮에는 은행 갈 시간도 없고 PC로 해도 똑같고 결국 포기하고 카카오뱅크 새로 계좌 만들어서 쓰고 있어요 신한은행 주거래계좌였는데 안타깝네여,5,False,비대명 영상통화,부농키티,App Store,신한은행
2024-03-17 14:09:05,"{'id': 42674308, 'body': '안녕하세요. 신한은행입니다. 먼저 SOL사용에 불편을 드려 정말 죄송합니다. 신분증 인식의 경우 주변환경의 영향을 많이 받습니다. 검은 바탕의 배경에서 빛 반사 없이 촬영해주시고, 신분증 내용 인식이 잘못된 경우에는 주민등록번호를 제외한 영역을 수정 후 진행하시면 업무 가능하십니다. 그럼에도 문제 현상이 계속되시는 경우 고객님의 정확한 현상 확인을 위하여 고객상담센터(1544-8000)나 쏠 내 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 다시 한번 불편 드려 죄송합니다. 신한은행 드림.', 'modified': '2024-03-19T04:09:45Z'}","도대체 어떤 개발자가 만들었는지 궁금하네요 ㅋㅋㅋ 신분증 촬영할 때 폰 카메라 중 1x 기본이 아닌 0.5x 초광각을 사용해서 가뜩이나 화질이 떨어지는데, 그걸 세로가 아닌 가로로 크롭해서 더 떨어지고, 그 구린 화질에 ocr 프로그램도 이상한 걸 쓰는지 50번쯤 인증 시도하다가 포기했어요^^ 개발자 iq가 궁금해지네요",5,False,별 1개도 아까워요,아나내랴거저,App Store,신한은행
2023-12-25 13:46:57,"{'id': 40927678, 'body': '안녕하세요 신한은행입니다. 먼저 SOL사용에 불편을 드려 정말 죄송합니다. 고객님, 남겨주신 내용에 대해 확인하여 서비스 이용에 불편함이 없도록 개선하도록 하겠습니다. 서비스를 이용하시면서 불편한 점이나 개선할 점이 있으시면 고객상담센터(1544-8000)나 쏠 내 고객의견 및 민원접수(전체메뉴→고객센터→고객지원), SOL참여마당 메뉴를 통해 개선 내용을 전달해주시면 검토하여 더욱 편리한 서비스를 제공하도록 노력하겠습니다. 앞으로도 더욱 편리하면서 안정적인 서비스 제공을 위해 최선을 다하겠습니다. 감사합니다. 신한은행 드림.', 'modified': '2023-12-27T08:26:50Z'}","최초 환전신청 시 인천국제공항 1여객터미널로 지정했고 수령정보 변경하여 인천국제공항 2여객터미널로 변경, 변경신청완료시 막바로 이동하는 확인 화면에서는 정보가 잘 명시되는데(인천국제공항 2여객터미널) 메인화면으로 나와서 다시금 환전내역을 조회 -> 자세히보기 하면 인천국제공항 으로만 명시 됩니다. 사용자로서 궁금한 부분은 1. 수령영업점이 변경이 되었는데, 최초 등록한 데이터만 조회하도록 되어있는건지.. 2. 수령영업정이 변경이 안되었는데, 변경이 되었다고 거짓으로 알려주는건지.. 애매합니다ㅠㅠ",5,False,쏠편한환전 외화수령정보 변경 관련 모호한 점,리뷰킹킴선생,App Store,신한은행
2024-02-17 09:37:39,"{'id': 42037123, 'body': '안녕하세요 신한은행입니다. 고객님, 서비스 이용에 불편을 드려 죄송합니다. 문의주신 알림 메시지 관련하여 휴대폰 설정→\xa0알림→미리보기 표시 설정 및 알림→신한 SOL뱅크→미리보기 표시 등 설정 상태를 확인\xa0부탁드립니다. 그리고, SOL뱅크 앱과 수퍼SOL 앱을 같이 사용하시는 경우 슈퍼SOL 앱 내 알림설정 메뉴의 미리보기 설정이 되어 있는지도 확인 부탁드립니다.\xa0문제가 해결되지 않거나 추가 문의가 있으신 경우 고객상담센터(1544-8000) 또는 쏠 고객의견(전체메뉴→고객센터→고객지원)를 통해 다시 한번 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 감사합니다.', 'modified': '2024-02-19T04:56:51Z'}","사용내역 알림이 뜰때 사용금액과 잔액이 표시되었는데 현재 ’새로운 메세지가 도착하였습니다‘라는 문구의 알림만 떠서 직접 어플에 들어가야 사용내역을 알 수 있어요.
핸드폰 설정과 어플 내 설정에서 껐다켜보고 어플 삭제도 해봤는데 변경이 안되네요.
해결 방법이 없을까요?",5,False,잘쓰고있습니다,먕먕쀼유,App Store,신한은행
2024-07-11 01:41:16,"{'id': 45264573, 'body': '안녕하세요 신한은행입니다. 먼저 SOL 사용에 불편을 드려 죄송합니다. 고객님 아이패드 인증 관련 어려움이 있으신 것 같습니다. 면밀히 검토하여 서비스 이용에 불편이 없도록 조치하겠습니다. 다만 전화, 문자가 안되거나 유심이 없는 본인인증이 어려운 기기에서는 간편 로그인 수단 등록이 어렵습니다. 해당 기기에서는 공동인증서를 이용 부탁드립니다. 추가 문의사항은 고객상담센터(1544-8000)나 ""SOL뱅크"" 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 빠르게 원인을 파악하여 조치 및 안내 드릴 수 있도록 하겠습니다. 감사합니다.', 'modified': '2024-07-15T04:51:45Z'}",아이패드에서 로그인 하려는데 쓰는 기기에서만 문자 보내서 인증 가능하도록 되어있고 신분증 인증 누르니까 신분증 진위 확인이 어렵습니다 입력정보가 다릅니다만 떠서 10번쯤 시도하고 꺼버렸네요 인증을 무슨 중국마냥 빡세게 할거면 인증 확인이라도 잘 되게 만듭시다 그리고 휴대폰 인증이 전화 문자 되는 기기에서만 가능한거면 패드같은 공기기 쓰는 사람은 어떡하나요,5,False,아이패드 인증,rising estell,App Store,신한은행
2024-07-18 10:25:12,"{'id': 45422895, 'body': '안녕하세요 신한은행입니다. 먼저 이용에 불편을 드려 죄송합니다. 말씀해주신 내용은 특정 상품 가입 또는 서비스 이용 중 발생한 문제로 예상됩니다. 번거로우시겠지만, 진행하시던 상품 또는 서비스 정보와 자세한 내용을 고객상담센터(1544-8000) 또는 mobdev@shinhan.com 이메일로 전달주시면 신속히 확인한 후 조치하도록 하겠습니다. 다시 한번 불편 드려 죄송합니다. 신한은행 드림.', 'modified': '2024-07-22T05:58:38Z'}",가입 절차 복잡한 거 이해하지만 부가 설명이 부족함 선택적 동의 동의안하면 가입 안되는 서비스가 존재함 애초에 선택적 동의는 비동의 시 불이익이 있는 것을 고객에게 고지하고 고객의 의사에 따라 결정해야하는데 선택적 동의가 필수 동의임 필수적인 항목이면 필수로 똑바로 표기 하시길 바랍니다 마케팅 동의에 대한 사항만 앱이든 문자든 고지하는게 아니라 가입에 따른 이행기간도 고지 해주셨으면 좋겠네요,5,False,진짜 활용도 능률성 최하,yh west,App Store,신한은행
2024-03-19 08:44:15,"{'id': 42729270, 'body': '안녕하세요 신한은행입니다. 먼저 SOL 사용에 불편을 드려 죄송합니다. 고객님이 남겨주신 리뷰 내용을 확인하였습니다. 면밀히 검토하여 서비스 이용에 불편이 없도록 조치하겠습니다. 다만 문제 현상이 재현이 되지 않아 리뷰 내용만으로는 정확한 원인 파악이 어려워 해결 방법 등 안내 드리지 못하는 점 양해 부탁드립니다. 사용하고 계신 앱 버전이 최신버전이 아닐 경우 스토어에서 최신버전 업데이트 후 이용을 부탁드립니다. 만약 문제현상이 계속 발생하시는 경우 고객상담센터(1544-8000)나 쏠 내 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 신한은행 드림.', 'modified': '2024-03-21T08:37:05Z'}","원래 잘되다가 업데이트 혼자 하고나서 금융인증서 접속이
안되네. 새로 인증을 몇번을 처하고 앉아있는지ㅋㅋ 내돈 내가 확인도 못하는 은행이면 쓸 이유가 없죠. 제대로좀 해주세요. 은행들 돈 많이 벌었는데 어플은 이모양입니까",5,False,시작이안돼요,ㅇhsjeㅁㅁㅇ,App Store,신한은행
2024-07-19 02:11:45,"{'id': 45422610, 'body': '안녕하세요 고객님 신한SOL뱅크 이용에 감사드립니다. 신한은행은 고객님들이 더욱 더 편리하게 이용하실 수 있도록 지속적으로 개선하고 변화하고 있으니 앞으로도 많은 격려와 이용을 부탁드립니다. 감사합니다. 신한은행 드림.', 'modified': '2024-07-22T05:47:48Z'}",약 2년 전에 안양 평촌점에서 뵈었고 제가 무척 어려운 상황에 있었는데 잘 설명해주시고 차근차근 도와주셔서.~ 잊지 못하고 있습니다.~ 고객 입장에서 일하시는 분 늘 건강하시고 행복하시길 직접 뵙지는 못하지만 멀리서나마 진심으로 빕니다.~^^,5,False,유희진 직원 분 감사드립니다~,화소미,App Store,신한은행
2024-03-25 01:16:06,"{'id': 42853395, 'body': '안녕하세요 신한은행입니다. 먼저 SOL사용에 불편을 드려 정말 죄송합니다. 고객님들께서 서비스 이용에 불편함이 없도록 서비스 수정 및 개선을 지속적으로 진행하고 있습니다. 또한 챗봇은 무료로 운영하고 있으니 이용에 참고 부탁드립니다. 서비스를 이용하시면서 불편한 점이나 개선할 점이 있으시면 고객상담센터(1544-8000)나 쏠 내 고객의견 및 민원접수(전체메뉴→고객센터→고객지원), SOL참여마당 메뉴를 통해 개선 내용을 전달해주시면 검토하여 더욱 편리한 서비스를 제공하도록 노력하겠습니다. 앞으로도 더욱 편리하면서 안정적인 서비스 제공을 위해 최선을 다하겠습니다. 감사합니다. 신한은행 드림.', 'modified': '2024-03-27T04:10:00Z'}","메뉴얼에 없는 질문은 필요한 답을 못하네요..
상담사연결도 시간이 정해져 있고 그마저도 무료가 아닌 유료 서비스이고...
앱을 좀더 세분화 시켜서 앱으로 모든걸 해결할수 있게 해 주시던지 앱처럼 24시간 뮤료 안내 서비스를 해주시던지...
앱으로 해결이 안되어 쳇봇에 질문 하는건데 유영성 없는 쳇봇은 오히려 짜증 유발입니다..",4,False,쳇봇은 쳇봇일뿐...,휴우ㅡ,App Store,신한은행
2024-01-03 04:54:52,"{'id': 41090569, 'body': '안녕하세요 신한은행입니다. 먼저 SOL 사용에 불편을 드려 죄송합니다. 고객님이 남겨주신 리뷰 내용을 확인하였습니다. 면밀히 검토하여 서비스 이용에 불편이 없도록 조치하겠습니다. 다만 문제 현상이 재현이 되지 않아 리뷰 내용만으로는 정확한 원인 파악이 어려워 해결 방법 등 안내 드리지 못하는 점 양해 부탁드립니다. 사용하고 계신 앱 버전이 최신버전이 아닐 경우 스토어에서 최신버전 업데이트 후 이용을 부탁드립니다. 만약 문제현상이 계속 발생하시는 경우 고객상담센터(1544-8000)나 쏠 내 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 신한은행 드림.', 'modified': '2024-01-05T04:30:15Z'}","신한sigh랑 휴대폰 본인인증 중에
휴대폰 선택 시에 전화번호를 입력할 수 없는 오류가 뜹니다;; 아무리 클릭해도 왼쪽 상단에
자동완성이라는 말풍선만 떠요(아이폰 자체 텍스트의) 키보드 설정으로 들어가서 자동완성 관련된 것들 전부 끈 후 해봐도 똑같네요
결국 타 은행인증서, 공용인증서도 있기에 굳이 발급필요 없음에도 신한은행 어플 가입 도중에 신한인증서까지 발급받아야돼요..
넘 귀찮네요;;;",3,False,오픈뱅킹 가입 중 본인인증 오류,팽1돌,App Store,신한은행
2024-03-11 10:33:26,"{'id': 42551030, 'body': '안녕하세요 신한은행입니다. 먼저, 신한은행을 이용해 주신 고객님께 감사의 말씀 드리며, 불편을 드려 정말 죄송합니다. 신한 슈퍼SOL은 그룹사의 핵심 서비스가 탑재된 앱으로, 기존 그룹사 앱의 모든 서비스가 탑재되어 있지는 않습니다. 서비스를 이용하시면서 불편한 점이나 개선할 점이 있으시면 고객상담센터(1544-8000)나 쏠 내 고객의견 및 민원접수(전체메뉴→고객센터→고객지원), SOL 참여마당 메뉴를 통해 개선 내용을 전달해주시면 검토하여 더욱 편리한 서비스를 제공하도록 노력하겠습니다. 앞으로도 더욱 편리하면서 안정적인 서비스 제공을 위해 최선을 다하겠습니다. 감사합니다. 신한은행 드림.', 'modified': '2024-03-13T04:16:29Z'}","신한 Sol에 등록된 스마트이체 등의 정보가 연동되지 않는 것 같습니다
또는 어떻게 연동하면 되는지 찾을 수가 없습니다
따라서 Super Sol 을 설치 했으나 실제 사용이 거의 없는 상황입니다
개선 가능한 부분 찾아서 개선하면 좋을 것 같습니다",5,False,신한 Super Sol 에 대하여,황의중,App Store,신한은행
2024-03-25 11:22:05,"{'id': 42853412, 'body': '안녕하세요 신한은행입니다. 서비스 이용에 불편드려 죄송합니다. 고객님, 푸시알림이 늦게 수신되는 현상은 슈퍼SOL 서비스에서 현재 확인하여 조치하고 있습니다. 빠르게 조치하여 서비스 이용에 불편함이 없도록 하겠습니다. 더욱 편리하고 안정적인 서비스 제공을 위해 최선을 다하겠습니다. 감사합니다.', 'modified': '2024-03-27T04:13:37Z'}",신한쏠 너무 잘 쓰고 있습니다. 근데 최근에 입출금 알림이 실시간으로 오지 않고 시간차이가 생기네요. 7시쯤 출금된 내역이 8시 넘어서 알림이 와요. 원래는 안그랬는데.. 슈퍼쏠 다운 이후부터 이상해진 것으로 추정중.. 슈퍼쏠 지웠는데 계속 이상하게 오네요. 확인 및 개선 부탁드립니다.,4,False,입출금 알림 문제,만쥬알동,App Store,신한은행
2023-12-21 01:56:35,"{'id': 40899453, 'body': '안녕하세요. 고객님 쏠을 잘 이용해주셔서 감사합니다. 신한은행 쏠은 고객님들이 더욱 더 편하게 사용할 수 있도록 지속적으로 변화하고 있으니 앞으로도 많은 격려 부탁드립니다. 감사합니다. 신한은행 드림.', 'modified': '2023-12-26T06:15:20Z'}","저는 이 앱 없으면 너무 불편해요 ㅠ 카드 사용내역부터 명세서, 대금 결제 등등 앱 하나로 모든 걸 해결 할 수 있어서 편리합니다. 끊김이나 렉 없구요. 각종 온라인에서 신용카드 앱카드 결제 시에도 매우 편리하답니다!",5,False,신한 신용카드 쓰시는 분들은 사용해보세요,smj4891,App Store,신한은행
2024-01-27 12:03:26,"{'id': 41614101, 'body': '안녕하세요 신한은행입니다. 먼저 SOL 사용에 불편을 드려 죄송합니다. 고객님, 슈퍼SOL 관련하여 불편이 있으셨던 것 같습니다. 서비스 이용에 불편이 있으신 경우 ""슈퍼SOL"" 앱 리뷰 혹은 신한은행 고객상담센터(1544-8000)로 내용을 전달해주시면 최대한 빠르게 개선하여 안정적이고 편리하게 이용하실 수 있도록 최선을 다하겠습니다 다시한번 이용에 불편을 드려 죄송합니다. 감사합니다.', 'modified': '2024-01-30T00:07:41Z'}","너무 불편해여 다른 사람이 저한테 이체했다거 했는데 안오길래 뭐지했는데 1-2분 사이에 알림이 오는겁니자 출금도 마찬가지로 너무 느리게 알림어거
너무 불편해서 다시 신한쏠 설치했는데 업데이트 빨리 해주세요",5,False,입금 이체 알림내역이 너무 느립니다.. 빨리좀 업뎃해주세여,rlaendn,App Store,신한은행
2023-12-19 16:34:08,"{'id': 40813678, 'body': '안녕하세요. 고객님 쏠을 잘 이용해주셔서 감사합니다. 신한은행 쏠은 고객님들이 더욱 더 편하게 사용할 수 있도록 지속적으로 변화하고 있으니 앞으로도 많은 격려 부탁드립니다. 감사합니다. 신한은행 드림.', 'modified': '2023-12-21T04:43:10Z'}","은행어플 중 신한은 쓰기편한편이라 너무 만족하며 쓰고 있어요
7년간 주거래은행으로 사용중인데 결제뿐아니라 서비스도 많이 좋아졌습니다
물론 어느 방면에서는 아쉬운점이 있었지만 크게 불편한 점은 없었습니다",5,False,신한은행,쿠픽,App Store,신한은행
2024-07-10 09:20:50,"{'id': 45219339, 'body': '안녕하세요. 신한은행입니다. 먼저 SOL 사용에 불편을 드려 정말 죄송합니다. 미성년자인 경우 서비스 이용에 제한이 있을 수 있습니다. 이점 양해 부탁드리며, 미성년자 이용 및 앱 사용에 관한 자세한 내용은 신한은행 고객상담센터(1544-8000), 미성년자 카드 사용 안내는 신한카드 고객센터(1544-7000)로 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 감사합니다. 신한은행 드림.', 'modified': '2024-07-12T08:48:26Z'}",미성년자 계좌 만들려고 하는데 자꾸 주민번호 적으면 튕기고 적으면 튕기고 이래서 상담사 연결했는데 다 카드사로 연결해준다 하고 카드사도 자기 관할 아니라고 하고 이럴거면 왜 만들었어요? 돈 못쓰고 있어요,5,False,쓰지마세요,고쳐주세요 부탁,App Store,신한은행
2024-07-16 01:49:38,"{'id': 45348787, 'body': '안녕하세요 신한은행입니다. 먼저 이용에 불편을 드려 죄송합니다. 고객님께 발생한 현상은 슈퍼쏠 앱으로 예상됩니다. 번거로우시겠지만 문의주신 서비스가 슈퍼쏠인 경우 앱 삭제 후 재설치하여 서비스 이용을 부탁드립니다. 만약 슈퍼쏠이 아닌 쏠뱅크를 이용 중에 발생한 현상일 경우 고객상담센터(1544-8000)로 문의주시거나 고객님의 고객번호와 자세한 내용을 mobdev@shinhan.com 이메일로 전달주시면, 빠르게 원인을 파악하여 안내 드리도록 하겠습니다. (고객번호 확인 방법: 로그인→홈 화면 우측상단 프로필 아이콘(사람모양)→내 정보 확인) 감사합니다.', 'modified': '2024-07-18T07:24:36Z'}",들어갈때마다 한번도 빠짐없이 기동전문 오류가 발생하였습니다 (GET_VERSION_FAILED) 라고 뜨는데 해결부탁드립니다 결제할때도 그래서 앱 두개 깔아서 신한카드어플 계속 쓰고있어요 너무 불편합니다 아이폰이에요,3,False,기동전문 오류,xsck,App Store,신한은행
2024-07-18 06:56:48,"{'id': 45422705, 'body': '안녕하세요 신한은행입니다. 고객님 로그인 관련 어려움이 있으신 것 같습니다. 다른 기기에서 로그인하셨거나, 앱 재설치 등의 경우 로그인 수단 재등록이 필요한 점 참고 부탁드립니다. 지문 인증 수단의 경우 신한인증서 등록 시 간편비밀번호,패턴,생체(FaceID,지문) 인증을 이용하실 수 있으니 서비스 이용에 참고 부탁드립니다. \n문제 현상이 계속되시는 경우 고객님의 정확한 현상 확인을 위하여 고객상담센터(1544-8000)나 ""SOL뱅크"" 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. \n다시 한번 불편 드려 죄송합니다. 신한은행 드림.', 'modified': '2024-07-22T05:51:57Z'}",어플 자체가 바뀐건진 모르겠는데 처음 로그인 시 아이폰 face id 사용 잘만하고있엇는데 갑자기 어플내 얼굴인증으로 바뀌면서 인식도 잘 못하고 재등록하는 횟수가 더 많아지는거 같네요. 어차피 인증서 인증은 face id 로 하는데 이걸 하고 굳이 어플내 얼굴인증을 왜 따로 만들었는지 이해가 안갑니다. 제발 빨리 개선되었으면 ..!!!,3,False,얼굴인증 불편,bbbybbgnh,App Store,신한은행
2024-06-14 09:02:48,"{'id': 44640530, 'body': '안녕하세요 신한은행입니다.\n먼저 SOL사용에 불편을 드려 죄송합니다.\n신분증진위확인은 신분증의 고객정보와 사진정보를 확인하는 절차로 모든 정보가 일치해야 하며, 주변환경의 영향을 많이 받아 어두운 배경의 빛반사가 없는 곳에서 홀로그램에 유의하여 촬영 부탁 드립니다.\n신분증정보가 잘못 입력되어 노출되는 경우 정보 수정 후 진행을 부탁 드립니다.\n최신버전에서 신분증 인식률을 개선하였으니 스토어에서 업데이트 후 이용을 부탁 드립니다.\n문제 현상이 계속되시는 경우 현상 확인을 위하여 고객상담센터(1544-8000)를 통해 내용을 전달해 주시면 도움 드리도록 하겠습니다. 감사합니다.', 'modified': '2024-06-17T06:03:05Z'}",주거래는 아니지만 적금을 사용하려고 가입 하려 했는데 이건 뭐 민증 인증 자체가 안되니 사용하고 싶어도 사용이 안되고 오히려 짜증만 나네요.. 주거래로 안쓰는게 낫겠다 싶을 정도네요. 개선해주세요.,5,False,아이폰 민증인증 안됩니다.,jdshsjdclxds,App Store,신한은행
2024-05-08 21:32:13,"{'id': 43859647, 'body': '안녕하세요 신한은행입니다. 서비스 이용에 불편 드려 죄송합니다. 문의주신 현상 관련하여 확인중에 있으며, 빠른 시일 내에 조치될 수 있도록 노력하겠습니다. 네트워크 상태나 기기의 남은 용량이 충분하지 않은 경우 해당 현상이 발생할 수 있습니다. 네트워크 환경을 바꿔보시거나, 기기 용량 정리 혹은 백그라운드 상태인 다른 앱들을 종료 후 다시 시도 부탁드립니다. 기타 문의가 있으신 경우 고객상담센터(1544-8000)로 연락주시면 도움 드리겠습니다. 감사합니다.', 'modified': '2024-05-13T04:11:35Z'}",갑자기 몇일전부터 앱에 접속하면 하얀 화면만 뜨고 아무것도 나오질 않아요 삭제후 다시 깔아도 그러는데 왜그러는건가요 이제 이 어플 못쓰는건가요?,5,False,시작이 안되요,블링님,App Store,신한은행
2024-06-20 02:59:27,"{'id': 44787245, 'body': '안녕하세요. 신한은행입니다. 고객님, 문의주신 접근권한 설정 관련하여 답변 드립니다. 카메라, 마이크 접근권한은 SOL뱅크 이용 중 마이크, 카메라를 사용하는 업무 이용 시 권한을 요청합니다. 앱 이용 중 신분증 촬영 및 상담사 연결 등 비대면 서비스 업무를 이용하시면 접근권한 팝업이 보여지며, 허용하시면 기기의 설정에서 권한이 노출되오니 서비스 이용에 참고 부탁드립니다. 기타 서비스 이용 관련 문의가 있으신 경우 고객상담센터(1544-8000)나 ""SOL뱅크"" 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 신한은행 드림.', 'modified': '2024-06-24T04:15:33Z'}",접근권한이 아이폰 설정에서 개인정보 및 보안에 들어가서 카메라 및 마이크를 누르면 앱클립에 들어가면 신한은행 앱이 뜰지 않습니다 그래서 신한은행 앱에 들어가서 카메라 마이크 접근권한 on으로 설정하려는데 on으로 설정하려는 칸도 안뜹니다..빠른 답변 부탁드립니다,5,False,"신한은행 sol 마이크, 카메라 접근권한",ㅇㅇㅡㅎ,App Store,신한은행
2023-12-16 01:05:40,"{'id': 40736830, 'body': '안녕하세요. 고객님 쏠을 잘 이용해주셔서 감사합니다. 신한은행 쏠은 고객님들이 더욱 더 편하게 사용할 수 있도록 지속적으로 변화하고 있으니 앞으로도 많은 격려 부탁드립니다. 감사합니다. 신한은행 드림.', 'modified': '2023-12-18T04:46:42Z'}",신한카드로 결제해서 페이팡팡 응모하는데 많지 않지만 티끌모아 태산이라고 받으면 기분이 좋아져요. 여러 이벵에 응모해서 포인트 받기에 꼭 필요한 짠테크의 필수앱입니다.,5,False,쏠페이 좋아요~~,chunghwayang026,App Store,신한은행
2024-02-13 07:53:56,"{'id': 41954686, 'body': '안녕하세요. 신한은행입니다. 먼저 SOL사용에 불편을 드려 정말 죄송합니다. 신분증 인식의 경우 주변환경의 영향을 많이 받습니다. 검은 바탕의 배경에서 빛 반사 없이 촬영해주시고, 신분증 내용 인식이 잘못된 경우에는 주민등록번호를 제외한 영역을 수정 후 진행하시면 업무 가능하십니다. 그럼에도 문제 현상이 계속되시는 경우 고객님의 정확한 현상 확인을 위하여 고객상담센터(1544-8000)나 쏠 내 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 다시 한번 불편 드려 죄송합니다. 신한은행 드림.', 'modified': '2024-02-15T04:38:29Z'}",신분증 인식하다가 복장 터져서 신한은행 안쓸랍니다,1,False,신한은행은 고객 유치할 생각이 없는가?,보리밭 피자스쿨,App Store,신한은행
2024-01-26 12:57:18,"{'id': 41614052, 'body': '안녕하세요 신한은행입니다. 먼저 SOL 사용에 불편을 드려 죄송합니다. 고객님이 남겨주신 리뷰 내용을 확인하였습니다. 면밀히 검토하여 서비스 이용에 불편이 없도록 조치하겠습니다. 다만 문제 현상이 재현이 되지 않아 리뷰 내용만으로는 정확한 원인 파악이 어려워 해결 방법 등 안내 드리지 못하는 점 양해 부탁드립니다. 사용하고 계신 앱 버전이 최신버전이 아닐 경우 스토어에서 최신버전 업데이트 후 이용을 부탁드립니다. 만약 문제현상이 계속 발생하시는 경우 고객상담센터(1544-8000)나 쏠 내 고객의견 및 민원접수(전체메뉴→고객센터→고객지원)를 통해 자세한 내용을 전달해주시면 안내 도와드리도록 하겠습니다. 신한은행 드림.', 'modified': '2024-01-30T00:01:26Z'}","아이폰15pro (17.3) 버전입니다.
모바일 OTP 에서 주민등록증촬영 후 다음으로 넘어가질 않음 오류 수정 부탁드립니다.",5,False,모바일 OTP 인증 오류,I영주,App Store,신한은행
