reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,platform,bank,date,developerResponse,review,rating,isEdited,title
5371e565-c348-4ee1-b8da-3306255e3a34,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,지문인식이 안돼여....,1.0,3.0,7.6.6,2020-03-05 22:02:37,"안녕하세요? 신한은행입니다.
먼저, 고객님의 SOL 이용에 불편을 드려 죄송합니다.
SOL의 더 나은 로그인 서비스를 위하여 로그인 시스템을 개선 하던 도중, 
생체, 간편비밀번호, 패턴 로그인 서비스가 일시적으로 중단되었습니다.
다시 한 번 고객님께 불편을 드려 진심으로 죄송합니다.
더욱 안정적인 SOL 서비스를 제공드릴 수 있도록 최선을 다하겠습니다.
감사합니다.",2020-03-23 15:40:49,7.6.6,Google Play,신한은행,,,,,,
37153385-2dac-4b8c-aa89-a68a4be33ea2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,꾹이체 없어진건가요?,5.0,0.0,7.6.3,2020-02-17 15:27:14,"안녕하세요? 신한은행입니다.
먼저, SOL를 이용해주셔서 진심으로 감사드립니다.
현재, 꾹 이제는 정상적으로 서비스 되고 있습니다.
꾹 이체는 고객님의 SOL에서 전계좌조회 메뉴를 진입하시면 이용하실 수 있습니다.
해결이 되지 않으신다면, 번거로우시겠지만 이메일(developer@shinhan.com)로 아래와 같은 정보를 보내주시면 면밀하게 파악하여 신속히 해결될 수 있도록 도와드리겠습니다.
-필요정보 : 고객번호, 휴대폰번호, 문제화면 캡쳐본 다시 한번 불편을 드려 대단히 죄송합니다.
감사합니다.",2020-02-26 17:34:48,7.6.3,Google Play,신한은행,,,,,,
9f43c60c-6819-43fe-bb15-d135926e402e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very easy to use,5.0,13.0,7.6.2,2020-02-01 23:41:54,,,7.6.2,Google Play,신한은행,,,,,,
a673fcac-d7a9-4b1f-838a-6541e24f4592,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No English,3.0,0.0,,2020-01-31 17:38:30,"Hello. We are Shinhan Bank.
I apologize for the inconvenience. Unfortunately, we do not offer multi-language services in SOL.
If you are a foreigner, we recommend you use 'SOL Global' service.
Once again I apologize for the inconvenience. Thank you.",2020-02-26 10:11:25,,Google Play,신한은행,,,,,,
d5767c3d-4697-49d3-b651-9cdb869a1a15,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,다 좋은데 지문인식 맨날 실패해요. 폰 문제가 확실히 아님을 알 수 있는 게 삼성페이나 폰 잠금은 더 철저하게 지문인식과정 거치는데 바로 패스하거든요. 쏠만 기본 3번씩 지문인식 실패함. 5번 연속 실패도 허다함. 그럴 때마다 신한 이용하기 싫어져요. 지문인식 모듈 좀 바꿔줘요.,3.0,1.0,,2020-01-29 12:40:30,"안녕하세요. 신한은행입니다.
지문 인식하는 기능의 문제에 대해서 지속적으로 수정 및 개발을 진행하고 있습니다.
고객님께 불편을 드린 점 대단히 죄송하며 빠른 시일내에 보다 나은 모습으로 서비스를 제공할 수 있도록 노력하겠습니다.
다시 한번 이용에 불편을 드려 죄송합니다.
감사합니다.",2020-02-26 09:10:56,,Google Play,신한은행,,,,,,
e46da686-e78c-48a4-bca0-ee8098c9912e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,해외이용😓,1.0,1.0,7.1.0,2020-01-17 06:37:36,"안녕하세요? 신한은행입니다.
남겨주신 리뷰만으로는 정확히 어떠한 부분을 말씀하시는지 파악하기 힘든 점 양해 부탁드립니다.
SOL에 불편을 느끼신 부분이 있다면, 조금만 상세히 설명해주시면 친절히 답변해드리도록 하겠습니다.
감사합니다.",2020-02-24 17:43:54,7.1.0,Google Play,신한은행,,,,,,
d26fd0dc-ffa9-4c96-9d52-176263c9a040,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,인지한 건 이틀 정도 됐는데 앱이 v3 없이 실행되네요. 아마 최신 업데이트 한 이후로 그런 것 같은데. 이전에는 앱을 시작하면 꼭 v3가 먼저 실행됐는데. 신한페이판은 여전히 v3가 먼저 실행되던데. 뭐가 바뀐건가요?,3.0,1.0,7.5.9,2019-12-23 21:52:48,"안녕하세요. 신한은행입니다.
먼저 SOL을 이용해주셔서 감사합니다.
최근 업데이트로 인하여 백신(V3)이 SOL 내부에서 동작하도록 수정이 되었습니다.
이로 인해 고객님께서보다 편리하게 이용하실 수 있도록 하였습니다.
SOL 내부에서 백신이 동작하고 있으니 안심하시고 사용 부탁 드립니다. 감사합니다.",2020-01-06 16:27:36,7.5.9,Google Play,신한은행,,,,,,
d4be3d43-2358-41d5-92c9-b1fdddc001bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5.0,1.0,7.5.7,2019-12-15 01:41:37,,,7.5.7,Google Play,신한은행,,,,,,
185a4d97-417b-44ad-a579-2af3187ed55a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,신한은행 정말 최악의 은행인듯 합니다.,1.0,2.0,7.5.7,2019-12-04 17:19:03,,,7.5.7,Google Play,신한은행,,,,,,
3d879c1a-7fe8-4721-9e6f-a132406d8d98,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Where is there no English setting? People who can't read Korean are using this bank too.,1.0,15.0,7.5.7,2019-11-30 11:06:59,"Hello.
We are very sorry for the inconvenience. This app only supports Korean. There is `SOL Global` app for foreign customers, which supports 12 languages.
Thank you for using Shinhan Bank.",2019-12-10 14:06:19,7.5.7,Google Play,신한은행,,,,,,
732ee87e-d2ab-4f99-bfe6-4f0bb9f57968,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,개인정보 메뉴 진행 안됨,1.0,0.0,7.5.4,2019-11-08 13:58:53,"안녕하세요. 신한은행입니다.
SOL 이용에 불편을 드려 죄송합니다.
지금 바로 고객님의 문제를 해결해드리고 싶지만, 남겨주신 리뷰만으로는 정확한 원인 파악이 힘든 점 양해 부탁드립니다.
다만, 일시적으로 생긴 문제일 수 있으니, SOL을 최신 버전으로 업데이트 하신 후 다시 한 번 이용해보시기를 바랍니다. 감사합니다.",2019-12-02 16:35:17,7.5.4,Google Play,신한은행,,,,,,
58df3dd7-1149-49b1-a942-1ed107551d81,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,공인인증서 갱신후 서비스 자체가 안됨!! Not fully operating since new update....!! You will not be able to access your account after update !!,1.0,285.0,7.5.2,2019-11-02 14:13:08,"안녕하세요. 신한은행입니다.
이용에 불편을 드려 대단히 죄송합니다. 금번 업데이트로 고객님께 불편을 드려 빠르게 문제를 수정하여 버전을 업데이트하였습니다. 마켓에서 버전 업데이트를 받으시거나 SOL을 재설치하여 사용을 부탁드립니다. 다시 한번 이용에 불편을 드려 대단해 죄송합니다.
감사합니다.",2019-12-03 09:58:58,7.5.2,Google Play,신한은행,,,,,,
21f21803-3691-43e4-b0cf-755be358aebc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,좋은데 앱이 좀 무거워요 로딩이 굉장히 오래걸림,3.0,3.0,7.5.1,2019-10-30 14:14:22,"안녕하세요. 신한은행 쏠입니다.
먼저 고객님께 불편함을 드린 점 진심으로 사과드립니다. 고객님께 더 많은 서비스를 제공 하려다 보니 앱이 무겁다는 생각이 드셨을 수 있을 것 같습니다. 고객님의 피드백을 바탕으로 많은 기능을 제공하는 동시에 빠르고 가벼운 서비스를 제공하기 위해 노력하겠습니다.
다시 한 번 고객님께 불편함을 드린 점 진심으로 사과드립니다. 감사합니다.",2019-12-02 17:39:45,7.5.1,Google Play,신한은행,,,,,,
5557d2ca-64e7-4f9b-aa2e-dacfcdfcce6f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"아 업뎃하는 게 아니었는데!! 이전 버전으로 롤백할수 있게 해주세요! 출금계좌 비번 넣으면 자동 로그아웃 되거나, 다행히 로그아웃이 안되는 경우에는 아무리 입력을 반복해도 계속 입력이 안 되었다고 나오는데 정말 짜증 유발하네요. 모바일 otp 에러 같은데 재발급하려고 비번 넣으면 에러 메시지 나오니깐 함 확인해 보세요.",1.0,0.0,4.6.5,2019-10-28 13:42:36,"안녕하세요. 신한은행입니다.
먼저 이용에 불편을 드려 대단히 죄송합니다.
금번 업데이트로 고객님께 불편을 드리게되어 빠르게 문제를 수정 후 버전을 업데이트하였습니다.
마켓에서 버전 업데이트를 받으시거나 SOL을 재설치하여 사용을 부탁 드립니다.
다시 한 번 이용에 불편을 드려 대단히 죄송합니다.
감사합니다.",2019-11-29 17:20:20,4.6.5,Google Play,신한은행,,,,,,
f58d48cb-92f7-49ab-a32d-8073668b9c4a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,진짜 뭐 같이 만들었닼ㅋㅋㅋ 용량은 80메가 잡아먹으면서 이따구로 만드냨ㅋㅋㅋㅋ,1.0,4.0,7.4.6,2019-10-15 20:07:40,"안녕하세요 신한은행입니다.
먼저, 남겨주신 리뷰만 보더라도 저희 SOL이 고객님께 충분한 만족을 시켜드리지 못한 것 같아 진심으로 마음이 무겁습니다.
번거로우시겠지만, 어떠한 부분에서 SOL에 불편함을 느끼셨는지 말씀해주시면, 고객님의 말씀을 발판삼아 더욱 큰 만족을 드릴 수 있는 SOL이 되도록 노력하겠습니다.
다시 한 번 이용에 불편을 드려 죄송합니다.
감사합니다.",2019-10-31 09:37:56,7.4.6,Google Play,신한은행,,,,,,
66942106-1210-4e22-8e30-6f55a64dce5e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5.0,1.0,7.3.8,2019-10-04 18:22:25,,,7.3.8,Google Play,신한은행,,,,,,
a8ebba32-b42d-4c5d-85a8-2bd93a4ed5bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,안드로이드 10에서 지문인식이 안됩니다.,3.0,1.0,7.4.5,2019-09-16 20:41:02,"안녕하세요 신한은행입니다.
쏠의 지문서비스는 삼성패스(바이오인증서)와 일반 지문 두가지로 제공하고 있습니다. 만약 삼성패스(바이오인증서)를 사용하실 경우 삼성패스와 협업하여 서비스를 제공중이기 때문에, 삼성패스와 은행의 시스템 통신 오류 등의 이유로 오류가 발생되는 경우가 있으니 로그인 화면에서 우측 중앙의 ""로그인방식 선택-로그인방식 신규/변경-지문""을 선택하시고 로그인방식을 변경하시면 정상적으로 이용하실 수 있습니다. 이용에 불편을 드려 죄송하오며 더욱 노력하는 신한은행이 되겠습니다.
감사합니다.",2019-10-01 13:25:51,7.4.5,Google Play,신한은행,,,,,,
559bd0b8-217a-4f32-9e45-ee1cffa45dd5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5.0,0.0,,2019-09-11 14:20:05,,,,Google Play,신한은행,,,,,,
d0a45774-4788-4ea1-a723-2def49c2e557,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Android 10 업데이트 다음엔 login 안돼요,1.0,0.0,,2019-09-04 17:24:13,"안녕하세요. 신한은행입니다.
이용에 불편을 드려 대단히 죄송합니다.
최근에 업데이트 된 Android10 관련하여 대응이 되었습니다.
SOL을 최신 버전으로 설치하여 이용을 부탁드립니다.
만약 최신 버전 설치 후에도 이상이 있을 경우 이메일(developer@shinhan.com)로 사용하시는 스마트폰의 기종과 OS, 전화번호를 전달해주시면 빠르게 확인하여 조치하도록 하겠습니다.
이용에 불편을 드려 다시 한번 죄송합니다.
감사합니다.",2019-09-16 16:19:42,,Google Play,신한은행,,,,,,
4059a8d0-b0ee-4b64-8208-9a6341325ae6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,앱 느리고 오류많고 공인인증화면에서 넘어가질 않습니다. 아무리 외주로 개발햇더라도 검수도 제대로 안하고 앱을 이따위로 많들어놓고 쓰란말입니까?,1.0,3.0,7.4.2,2019-08-27 11:44:16,"안녕하세요 신한은행입니다.
먼저 이용에 불편을 드려 대단히 죄송합니다. 다만, 남겨주신 리뷰만으로는 문제의 정확한 파악이 어렵습니다. 고객님께서 약간의 추가정보를 전달해주시면 보다 정확히 파악이 가능하여 신속히 해결할 수 있도록 하겠습니다. 번거로우시겠지만 이메일(developer@shinhan.com)로 고객님께서 사용하시는 스마트폰의 기종과 OS, 전화번호, 고객번호 전달을 부탁드립니다. 지금보다 더욱 노력하여 SOL의 속도와 완성도를 올려 SOL을 사랑해주시는 고객님께 보답할 수 있도록 노력하겠습니다.
감사합니다.",2019-08-30 17:45:07,7.4.2,Google Play,신한은행,,,,,,
c031f982-d7c0-4d35-81c8-d2573f63dd3d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5.0,0.0,,2019-07-22 06:45:18,,,,Google Play,신한은행,,,,,,
16a1ef29-459e-4fdc-a0ac-f823fbae2167,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,겔럭시 s10 5g 지문인증이 잘 안됩니다.,1.0,0.0,7.3.9,2019-07-20 00:45:11,"안녕하세요. 신한은행입니다.
지문인증으로 앱 이용에 불편을 드려 죄송합니다. 로그인시 등록한 지문을 사용하실 때 인증 실패가 지속적으로 발생하신다면 불편하시더라도 지문 재등록 후 다시 한번 확인을 부탁드립니다.
감사합니다.",2019-07-26 13:27:02,7.3.9,Google Play,신한은행,,,,,,
9b7e8195-bcc7-453b-b905-2b02e3e18c74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5.0,0.0,7.3.9,2019-07-08 20:33:48,"안녕하세요 신한은행입니다.
신한 쏠(SOL) 에 관심을 갖고 리뷰를 남겨주셔서 감사합니다.
앞으로도 고객님께 안전하고 편리한 금융서비스를 제공하기 위해 최선을 다하겠습니다.
감사합니다.",2018-10-30 11:21:06,7.3.9,Google Play,신한은행,,,,,,
ad683011-82d6-4bed-bcc0-91e5dbefd64f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,더 바랄 건 없다고 생각합니다. 보기 깔끔하고 빠르고..,5.0,6.0,7.2.4,2019-07-07 23:31:29,,,7.2.4,Google Play,신한은행,,,,,,
074158da-084c-47ea-96d2-4969afba2255,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,해외에서 사용하려는데 유심갈아꼈다고 인증을 자꾸 한국에 화상통화로 하라하고 ARS로 전화인증 하라해서 유심으로 받은 번호 입력해서 넣어도 전화가 안 걸려옵니다 ㅡㅡ 해외에서 사용하기 안좋은 어플입니다!!,1.0,2.0,7.3.7,2019-06-20 15:50:59,"안녕하세요. 신한은행입니다.
해외에서 많이 불편하셨을 고객님 본인인증의 경우, 신한은행에 등록된 휴대폰 번호 (국내통신사 휴대폰번호)로 가능합니다.
번거로우시겠지만, 해외에서 사용하시는 경우에는 공인인증서를 이용하여 로그인이 가능하고, ARS인증 들어가는 업무를 제외한 모든 업무 이용이 가능한 점 참고 부탁드립니다.
다시 한번 불편을 드려 죄송합니다.
불편하신 점을 최대한 편리하게 사용하실 수 있도록 노력하는 신한은행이 되겠습니다.
감사합니다.",2019-06-24 18:33:14,7.3.7,Google Play,신한은행,,,,,,
d7f99e94-4638-4e90-83a8-460574139ed2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I think, this app must have optional languages to let every user use conveniently. Non-Korean speaking individual who resides in Korea and have Shinhan bank cannot use and it's useless for them.",1.0,339.0,7.3.3,2019-05-04 12:49:32,"안넝하세요. 신한은행입니다.
고객님, 불편을 드려 대단히 죄송합니다
한국에 거주하는 외국인들을 위한 다국어 앱으로Shinhan Global S-Bank 있습니다.
고객님의 소중한 의견을 관련 부서에 전달하였으며, 다양한 언어 옵션을 추가할 수 있도록 노력하겠습니다
감사합니다.",2019-05-08 09:45:43,7.3.3,Google Play,신한은행,,,,,,
c51922a8-c8d5-41e6-a369-287273fa067d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,앱 구동이 안됩니다 이틀째 로그인 자체가 안되고 계속해서 같은 메시지팝업만 뜨고 있습니다 v3재설치 해도 안되고..해결 부탁드립니다,1.0,5.0,7.3.0,2019-03-29 15:17:24,,,7.3.0,Google Play,신한은행,,,,,,
d233c21d-6c59-4fa9-b8d4-88bdc38c6e12,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,앱실행이 안됩니다,1.0,1.0,7.2.9,2019-03-24 18:55:01,"안녕하세요. 신한은행입니다.
어플을 이용하시는데 불편함을 드린 점 고개 숙여 사과드립니다. 고객님이 겪으시는 불편함의 경우 V3가 원활히 구동되지 않아 발생한 문제일 수 있습니다. 아래와 같이 해보시길 권해드립니다.
1)V3 앱 실행 후 약관 동의
2)’설정-앱 혹은 애플리케이션-AhnLab V3 Mobile Plus-배터리-백그라운드에서 실행 항목 선택-제한 삭제’에서 삭제 선택
3)SOL 앱 재설치
이러한 방식으로도 되지 않으신다면 이메일(developer@shinhan.com)을 통해 지금 바로 알려주세요. (필요정보 : 고객번호, 스크린샷, OS정보 등)신속하게 처리해 드리겠습니다.
감사합니다.",2019-03-25 18:11:31,7.2.9,Google Play,신한은행,,,,,,
65f6eac9-a670-4fcd-a752-436f1381da96,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,goooood,5.0,0.0,7.2.6,2019-03-01 23:05:20,,,7.2.6,Google Play,신한은행,,,,,,
e432f98f-ba8d-48ca-8b4d-13c676f850df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5.0,0.0,7.2.6,2019-02-02 12:13:45,,,7.2.6,Google Play,신한은행,,,,,,
022bf777-e491-4f0f-81d0-aac58975d07d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"한국과 미국을 오가는 사용자인데, 업뎃이후 유심카드를 바꿔끼면 아예 등록을 새로해야 하네요?근데 등록된 한국폰번호로만 가능함... 폰을 두개를 가지고 다니라는건가요? 매우 귀찮고 쓸데없는 프로세스네요... 이럴거면 공인인증서는 왜있어요?/// 답글보고 답니다. 공인인증서 있는데도 폰으로 이중 인증 받아야했어요. ars인증해야해서 핸드폰 정지 풀고 예비폰으로 했어요.",1.0,2.0,7.2.5,2019-02-01 20:05:38,"고객님 안녕하세요.
SOL이 고객님의 마음을 불편하게 한 것 같아 너무 죄송합니다.
SOL은 고객님들의 소중한 자산을 지킴과 동시에 편리하게 사용하실 수 있도록 비대면인증 기능을 제공하고 있습니다. 다만이 기능은 국내통신사를 이용하여 인증을 하기 때문에 해외의 USIM을 사용하시어 인증을 시도하시는 경우 진행이되지 않습니다.
추가적으로 휴대폰 본인인증이 어려우신 경우에는 인증아래 배너 클릭을 통해 공인인증서로 인증이 가능하오니이 점 참고 부탁드립니다. 자세한 내용은 고객센터(1599-8000)로 연락주시면 안내 드리도록 하겠습니다. 항상 행복하시고 좋은 일들만 가득하시길 바라겠습니다.
감사합니다.",2019-02-07 18:01:55,7.2.5,Google Play,신한은행,,,,,,
10a37f36-db7f-4b53-99de-7eb4a2e66a6e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"왠지는 모르겠지만, LG G6 기종에서 자꾸만 멀티카드 충전이 불가합니다. 화폐를 선택하는 단계에서 자꾸만 터치가 씹히고 화면이 불안정하여 충전이 불가능 하네요. 신속한 처리 부탁드립니다.",2.0,2.0,7.2.5,2019-01-28 02:08:12,"안녕하세요. 신한은행입니다.
원활하지 못한 서비스로 불편을 드린 점 진심으로 사과드립니다.
지금 바로 도와드리고 싶지만 고객님마다 다양한 케이스가 있어 자세한 안내를 드릴 수 없는 점 양해 부탁드립니다. 고객센터(1599-8000)로 문의주시면 고객님의 상황을 파악하여 상세히 설명드리겠습니다.
만약 급하게 충전하셔야하는 경우, 신한은행 인터넷뱅킹 (https://bank.shinhan.com)에서 ‘상단금융상품-외환-신한 글로벌 멀티카드- 충전하기’ 를 이용하시면 충전이 가능하시니 참고 부탁드립니다.
감사합니다.",2019-01-30 10:54:58,7.2.5,Google Play,신한은행,,,,,,
50a78057-6d66-48ca-9afb-79b9c2a69722,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great!!!,5.0,0.0,,2018-12-02 00:10:13,,,,Google Play,신한은행,,,,,,
5898f28d-93b9-452e-8fed-7443a591e8df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,공인인증서 계속 복사해넣어도 보유한 공인인증서가 없다고하면 무슨 문제인가요? 밖에서 급한일로 열려고하면 보유한 공인인증서가 없다고 하니 환장할 노릇,1.0,5.0,7.2.1,2018-11-28 07:54:22,"안녕하세요. 신한은행 입니다.
고객님, 인증서 문제로 서비스 이용에 불편을 드려 죄송합니다. 
인증서 복사를 성공하셨는데 복사한 인증서가 확인이 되지 않으셔서 업무를 보시는데 많이 당황스럽고 
답답하셨을 것 같습니다. 
고객님 문제를 바로 해결해 드리고 싶지만, 조금 더 자세한 정보가 필요합니다. 
번거로우시겠지만 고객센터 (1599-8000, 평일 09시-18시) 또는 이메일 (developer@shinhan.com)로 내용과 고객님이 사용하시는 휴대폰정보 (번호, OS등)를 알려주시면 최대한 빠르게 확인하여 안내 드리도록 하겠습니다. 고객중심의 서비스를 제공하기 위해 노력하는 신한은행이 되겠습니다.",2018-11-28 18:36:16,7.2.1,Google Play,신한은행,,,,,,
a3232d0c-f9e4-43eb-ac41-d59ee0b84f81,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,사용하기 편리합니다.,4.0,6.0,7.2.0,2018-11-07 17:58:36,,,7.2.0,Google Play,신한은행,,,,,,
d4821001-2729-4208-abd6-2e37e9969f26,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,몇주전만해도 해외에서도 잘만됐었는데 나라를 이동해서 그런가 했더니 다시 돌아와도 그대로 안되네요. 여기와서 보니까 저뿐만 아니라 해외이용자들 수도없이 많이 겪고있네요. 분명히 공인인증서 로그인까지는 되는데 왜 이체만 아예 안되는거죠???? 쓸데없는 기능들 추가시키지만 말고 원래 기능을 제대로 갖추세요!,1.0,2.0,7.1.8,2018-11-06 23:29:49,"안녕하세요 신한은행입니다.
국내, 해외 이용시에도 서비스는 정상적으로 제공되나 전자금융사기 방지 시스템을 통해 일부 거래가 제한될 수 
있으며, 이경우는 ARS 인증 혹은 해외체류인증을 통해 추가인증 후 이체가 지행 되는점 참고하시면 좋겠습니다.
정확한 진행상황 확인을 위해서는 고객정보가 필요한 점 양해 부탁 드리며
평일 09시~18시 이내 신한은행 고객센터(1599-8000) 혹은 메인화면 하단 고객지원의 Talk상담을 통해 연락처를 남겨주시면 원격지원 혹은 아웃콜을 통해 신속하고 친절하게 확인해드리겠습니다.
감사합니다.",2018-11-07 08:57:54,7.1.8,Google Play,신한은행,,,,,,
