reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,platform,bank
f9e621fd-9212-42e6-b3ef-8cd0656ea8d1,Arick Kim,https://play-lh.googleusercontent.com/a/ACg8ocL9nN5bx3TeaaUpiX9cMH7vzCofjILq_c9hIjXFjr2feB3xow=mo,Good,5,0,G6.1.0,2021-12-01 19:36:49,"안녕하세요 Arick Kim 고객님. KB스타뱅킹을 꾸준히 이용해주시는 고객님께 진심으로 감사의 말씀을 드립니다. 항상 고객님들의 소중한 의견에 귀기울여 모니터링하고 있으며, 혹여 이용중에 불편사항이나 오류 내용이 있으시다면 언제든지 앱리뷰나 고객센터(1588-9999)를 통해 남겨주신다면 확인 후에 빠르게 개선할 수 있도록 도와드리겠습니다. 귀중한 시간에 소중한 별점과 리뷰 남겨주셔서 다시 한 번 감사의 말씀 드립니다. 감사합니다.",2021-12-02 09:17:50,G6.1.0,Google Play,국민은행
c90ca53f-145a-4fb5-94d9-1e791ad9637f,이샤론다롱,https://play-lh.googleusercontent.com/a-/ALV-UjUPWBkm1oaVi8MvvYL02PXeHjsVV6svm08c8sASRTmr_DR0xOqL,"Like on EVERY non-English app you got stupid ignorant foreigners who refuse to learn the language whining about it not being in English. GO BACK TO WHERE YOU CAME FROM FOREIGN TRASH. Korea is NOT an English speaking country. Be lucky we don't treat you the way you treat others. Update your technology? Pfft. I had so many instances in America where my personal information from a bank was compromised. In Korea? Not once. Come on americans, when will you great again? lol",5,2,G6.0.5,2021-11-25 07:38:29,"안녕하세요, 이샤론다롱 고객님. KB스타뱅킹은 편리하지만 안전한 금융서비스를 제공하기 위하여 보안성강화에 적극적으로 노력하고 있습니다. KB스타뱅킹을 통해 쉽고 빠르고 안전한 금융생활을 누려보시기 바랍니다. 감사합니다.",2021-11-25 09:11:07,G6.0.5,Google Play,국민은행
e209e511-6ff8-46a6-8615-f803031e2f33,Abdullo Khusniddinov,https://play-lh.googleusercontent.com/a/ACg8ocIJ7QOjg-uo8ptNqjBq1TaWt-DdvTMc9Pf9k7HOtkX3jhZbNw=mo,국민은행은 제일 쓰레기 은행이다,1,0,G6.0.3,2021-11-10 14:40:38,"안녕하세요 고객님, KB스타뱅킹 이용에 불편을 드려 죄송합니다. 고객님께서 남겨주신 의견에 대해 오류 원인 및 해결 방법을 남겨드리고 싶습니다만, 작성해주신 리뷰만으로는 정확하게 파악하여 안내드리기 어려운 상황입니다. 번거로우시더라도, 이용과정에서 겪으신 불편사항 또는 오류내용을 고객센터(1588-9999) 전화상담을 통해 알려주시면 빠르게 파악하여 개선해 나가도록 하겠습니다. 더욱 발전하는 KB스타뱅킹이 되겠습니다. 감사합니다.",2021-11-10 15:03:57,G6.0.3,Google Play,국민은행
ef78fb1f-a1cc-4c0f-bd01-fe14528fd8ea,Young Doo Choi,https://play-lh.googleusercontent.com/a/ACg8ocI_hs2J6yCngK5xbIuQTAFTDb8oDag_CYkfMtuBWtiiuSL4Jg=mo,인증서 계속 사라지고 다시 등록하는데 수많은 오류에 시달리고 너무하네요...급하게 써야하는데 인증서 재설치를 쓸때마다 하는건 어플 사용하지 말라는 이야기죠...,1,0,G6.0.3,2021-11-08 14:09:15,"안녕하세요 고객님~ 지속적으로 KB스타뱅킹 이용에 불편을 드려 진심으로 죄송합니다. 남겨주신 리뷰를 토대로 12.1(수) 오류 조치를 위한 앱 업데이트가 진행되었습니다. 기존에 접속 불가로 안되셨던 부분의 정상화를 위해 다음의 조치 후 이용 부탁드리겠습니다. (1)반드시 Play스토어에서 설치되어 있는 KB스타뱅킹(6.0.5 이하) 삭제 >(2) Play스토어에서 ""KB스타뱅킹(6.1.0)"" 재설치 후 KB모바일인증서 재발급해주시기 바랍니다. 조치 후에도 문제가 지속되는 경우, 고객센터 전화상담(1588-9999)로 고객님의 이용 정보와 함께 문의 남겨주시면 신속하게 확인 후 안내드릴 수 있도록 하겠습니다. 감사합니다.",2021-12-03 11:55:38,G6.0.3,Google Play,국민은행
018ac976-848c-4a00-8b54-736553cd78b1,일이삼123,https://play-lh.googleusercontent.com/a-/ALV-UjX6K6s2nVsG8Xl8_5hjOIHo64GDvsAolUevW_loyxXsjwrBNAU,"국민은행 계좌 사용하는 청소년입니다. 인터넷뱅킹 가입하는 중에 카메라로 신분증 촬영할 때, 분명히 앞에서는 여권도 허용된다 해놓고 나중에는 운전면허증이랑 주민등록증만 사용 가능하다고 하는게 불편합니다. 심지어 설명에도 전자금융거래 하지 않은 14세 이상을 대상으로 한다고 적혀있어요. 청소년은 당연히 운전면허증이 없고, 현재 저는 청소년증을 분실해서 여권으로 하려는데, 저같이 주민등록증 없는 청소년은 어떻게 만들라는 겁니까?",1,0,G6.0.3,2021-11-05 22:32:20,고객님 안녕하세요. 새로워진 KB스타뱅킹을 이용해보세요. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다.,2022-10-01 10:57:15,G6.0.3,Google Play,국민은행
ff51bf07-46bf-45dd-8c77-3fc57fa1e340,Jeehwang Son,https://play-lh.googleusercontent.com/a-/ALV-UjUzKlZPaC1DHSWIzWLJ0_5oIbs7-mx-8DDXjIRueTQ8iggzskw9,"안드로이드 11 업데이트 이후 이전 버전은 그래도 한번 접속할때마다 지웠다 깔면 실행이 되었고 이것 때문에 질렸는데, 지금 버전은 처음에 잘 되는가 싶더니 이제는 아에 로고 화면에서 멈춰서 실행도 안되네요. 주거래 은행 옴기고 싶은 마음만 듭니다.",1,0,G6.0.3,2021-11-04 12:21:34,"안녕하세요 고객님~ 지속적으로 KB스타뱅킹 이용에 불편을 드려 진심으로 죄송합니다. 남겨주신 리뷰를 토대로 12.1(수) 오류 조치를 위한 앱 업데이트가 진행되었습니다. 기존에 접속 불가로 안되셨던 부분의 정상화를 위해 다음의 조치 후 이용 부탁드리겠습니다. (1)반드시 Play스토어에서 설치되어 있는 KB스타뱅킹(6.0.5 이하) 삭제 >(2) Play스토어에서 ""KB스타뱅킹(6.1.0)"" 재설치 후 KB모바일인증서 재발급해주시기 바랍니다. 조치 후에도 문제가 지속되는 경우, 고객센터 전화상담(1588-9999)로 고객님의 이용 정보와 함께 문의 남겨주시면 신속하게 확인 후 안내드릴 수 있도록 하겠습니다. 감사합니다.",2021-12-03 12:02:39,G6.0.3,Google Play,국민은행
8eeeda38-9ba6-4316-8453-793abc336513,Julie Masters,https://play-lh.googleusercontent.com/a-/ALV-UjWsD8J0LTQ57z7QApF3GQxkOE3MI_khHbvGoVzRWeNx5fztwSI,"Doesn't show my purchase, is hard to navigate and is not nearly as user friendly as the previous app 구매 내역이 표시되지 않고 탐색하기 어렵고 이전 앱만큼 사용자 친화적이지 않습니다",2,0,G6.0.2,2021-11-02 21:41:07,"고객님~ KB스타뱅킹에서 발생하는 일부 불편사항을 조치하여 재배포하였습니다. 플레이스토어에서 ""스타뱅킹""검색후, 최종업데이트:2021.11.2(G6.0.3)으로 업데이트 부탁드리겠습니다. 안드로이드 OS정책변경으로 인하여 앱을 삭제 후 재설치 하시면 공동인증서가 사라지며 전 금융기관 공통사항이니 반드시 ""업데이트"" 부탁드립니다. Play스토어에서 순차적으로 앱 업데이트가 진행되고 있으니 참고부탁드리며 업데이트 조치이후에도 문제 발생시, 고객센터(1588-9999)로 정확한 고객정보 및 현상 남겨주시면 직접 연락드리고 조치하겠습니다. 앞으로도 고객님의 의견을 귀담아 듣고 더욱 발전하는 KB스타뱅킹이 되겠습니다. 감사합니다",2021-11-03 13:50:42,G6.0.2,Google Play,국민은행
481eefcf-dd51-40f3-acc0-5753b8cfe973,마임마임,https://play-lh.googleusercontent.com/a/ACg8ocLRRlARf41z0fKQkUWZX7j7RYUMoZsq7Jm4YQEH0ZiaQ1VqpA=mo,갑자기 안보이네요.,3,0,G6.0.2,2021-11-01 14:06:55,"고객님~ KB스타뱅킹에서 발생하는 일부 불편사항을 조치하여 재배포하였습니다. 플레이스토어에서 ""스타뱅킹""검색후, 최종업데이트:2021.11.2(G6.0.3)으로 업데이트 부탁드리겠습니다. 안드로이드 OS정책변경으로 인하여 앱을 삭제 후 재설치 하시면 공동인증서가 사라지며 전 금융기관 공통사항이니 반드시 ""업데이트"" 부탁드립니다. Play스토어에서 순차적으로 앱 업데이트가 진행되고 있으니 참고부탁드리며 업데이트 조치이후에도 문제 발생시, 고객센터(1588-9999)로 정확한 고객정보 및 현상 남겨주시면 직접 연락드리고 조치하겠습니다. 앞으로도 고객님의 의견을 귀담아 듣고 더욱 발전하는 KB스타뱅킹이 되겠습니다. 감사합니다",2021-11-03 14:16:11,G6.0.2,Google Play,국민은행
86db2b16-aeb4-4abe-b8c4-95788940bc2c,PAN ROEUN,https://play-lh.googleusercontent.com/a-/ALV-UjWfxo7A2EunG0fhKZKMFouxw5FD3WxVR4WTw4y0lGbSN5eNYLXJ,Update New version very bad,1,0,G6.0.2,2021-10-31 20:43:48,"고객님~ KB스타뱅킹에서 발생하는 일부 불편사항을 조치하여 재배포하였습니다. 플레이스토어에서 ""스타뱅킹""검색후, 최종업데이트:2021.11.2(G6.0.3)으로 업데이트 부탁드리겠습니다. 안드로이드 OS정책변경으로 인하여 앱을 삭제 후 재설치 하시면 공동인증서가 사라지며 전 금융기관 공통사항이니 반드시 ""업데이트"" 부탁드립니다. Play스토어에서 순차적으로 앱 업데이트가 진행되고 있으니 참고부탁드리며 업데이트 조치이후에도 문제 발생시, 고객센터(1588-9999)로 정확한 고객정보 및 현상 남겨주시면 직접 연락드리고 조치하겠습니다. 앞으로도 고객님의 의견을 귀담아 듣고 더욱 발전하는 KB스타뱅킹이 되겠습니다. 감사합니다",2021-11-03 14:43:34,G6.0.2,Google Play,국민은행
7141e4f0-1e83-49b9-83e3-dcdcaf106476,장윤경,https://play-lh.googleusercontent.com/a-/ALV-UjW9dEOlqGWr3LVRl_TZkZljjDPFeOujzLAR94kF-p69rT_QIzSuCA,앱인증서설치가 진행이안됩니다 인증을 완료했는데도 페이지변화가없고 다음 버튼을 누르면 오류메세지가 뜹니다. 2번째 삭제 후 재설치하고 보안앱도 확인하고 데이터저장소 접근권한허용하고 절전앱에서 제외도하고 데이터 캐시삭제도 했지만 소용이 없습니다. 답답합니다. ;; 시작속도도 타은행 앱은 바로 표시되는데 이앱은 1-2분정도 기다려야 로그인 메뉴가 표시됩니다.,1,0,G6.0.2,2021-10-31 16:18:02,"안녕하세요 장윤경 고객님. KB스타뱅킹 업데이트에 불편을 드려 진심으로 사과드립니다. 번거로우시겠지만 플레이스토어에서 안드로이드시스템 ""Webview""앱을 업데이트 해주시기 바랍니다.위의 안내방법대로 처리했음에도 불구하고 실행이 되지 않는 경우, 고객센터(1588-9999)로 내용을 남겨주시면 빠르게 확인하고 조치하겠습니다. 앞으로도 고객님의 의견을 귀담아 듣고 더욱 발전하는 KB스타뱅킹이 되겠습니다. 감사합니다.",2021-11-01 18:50:42,G6.0.2,Google Play,국민은행
5bbb2b60-b73e-48fa-ab7f-a0a77ae79fd0,Leyla,https://play-lh.googleusercontent.com/a-/ALV-UjWxUKFny7gDoNUp4AVWY45xpZ06R4y7gkDLDoUGwQz19Uv9qgG2,Unfortunately this app is little slow,3,0,G5.5.18,2021-10-28 23:43:03,"안녕하세요 고객님. KB스타뱅킹 앱 이용에 불편을 드려 대단히 죄송합니다. 앱 구동 속도가 느리시다면, KB스타뱅킹 앱에서 우측 상단 톱니바퀴 모양을 선택하신 뒤, [앱 환경설정 > 캐시쿠키삭제] 메뉴에서 쿠키데이터 지우기를 진행해주세요. 이용시 휴대폰 재부팅 후 이용을 권장해드립니다. 감사합니다.",2021-10-29 12:57:39,G5.5.18,Google Play,국민은행
dfa0fe15-bf7f-43cb-8fcd-2bd84244203c,Seimyung Kim (onose),https://play-lh.googleusercontent.com/a-/ALV-UjXcxDOQ_7ufuDAknst7AAQN9QH2Nqni_gvb1Mns8R8c-gCvcye8,앱을 발로 만들었는지 업뎃하고 계좌 조회하면 멈춤...,1,0,G6.0.1,2021-10-28 18:57:52,"고객님 안녕하세요. KB스타뱅킹을 이용해 주시는 고객님께 진심으로 감사드리며, 앱 구동과 관련한 조치사항을 말씀드리겠습니다. 번거로우시더라도, 보안프로그램인 V3 Mobile Plus 앱이 정상적으로 구동되고 있는지 확인 부탁드리며, 이름이 유사한 V3 Mobile Security 앱이 있으시다면, 충돌 가능성이 있으므로 삭제 부탁드리겠습니다. 또한, 앱 권한에 KB스타뱅킹, V3 Mobile Plus 앱이 있는지 확인 부탁드립니다. 마지막으로, [KB스타뱅킹 전체메뉴 > 보안/설정 > 환경설정 > 캐시/쿠키삭제 > 쿠키데이터 지우기]를 실행하신 후 다시 한 번 이용해보시기를 부탁드립니다. 감사합니다.",2021-10-29 09:42:24,G6.0.1,Google Play,국민은행
517fc140-d366-4a5d-8bf4-0924773f6ff2,Chunghee Roh,https://play-lh.googleusercontent.com/a-/ALV-UjWvmYsW-7UK2mbq_cZzuJYsHSWOOHxXPf_FQea79X5mvw36OEbFPw,편리합니다,5,0,G5.5.18,2021-10-28 15:56:57,"안녕하세요 고객님. 저희 KB스타뱅킹에 대한 관심을 가지고 소중한 별점과 칭찬글 남겨주신 고객님께 진심으로 감사의 말씀 드립니다. 고객님께 보다 더 편리한 금융서비스를 제공해드리고자 10월 27일(수) KB스타뱅킹 업데이트를 진행하였습니다. 앞으로도 많은 관심과 이용 부탁드리겠습니다. 또한, 불편사항이 있으시다면 언제든지 개선점 남겨주시면 보다 더 나은 금융서비스를 제공해드릴 수 있도록 최선을 다하겠습니다. 감사합니다.",2021-10-28 16:27:27,G5.5.18,Google Play,국민은행
1a016980-5cb4-4cfd-86a0-f92cd0fa2e8f,KOUY BROS,https://play-lh.googleusercontent.com/a-/ALV-UjW_hCc7Ts3-rcee8lHLfZKtm4o9As_4eDE5F8j-e7tXKQloslAp,Good for Cambodian,5,0,G6.0.1,2021-10-28 10:32:12,"안녕하세요. 고객님. KB스타뱅킹을 이용해주시고, 칭찬글을 남겨주셔서 진심으로 감사합니다. 앞으로도 보다 안전하고 편리한 서비스를 제공하기 위해 더욱 노력하겠습니다.",2021-10-28 17:56:12,G6.0.1,Google Play,국민은행
8a075ae2-3371-433c-829b-e689bac0ad23,Gina Lee,https://play-lh.googleusercontent.com/a/ACg8ocJsEQ67yCgPF5BukE4KxgA40E8Lx22G2iZ6fovILCHH2J0JFw=mo,Good,5,0,G5.5.18,2021-10-28 09:28:42,"안녕하세요 고객님. 저희 KB스타뱅킹에 대한 관심을 가지고 소중한 별점과 칭찬글 남겨주신 고객님께 진심으로 감사의 말씀 드립니다. 고객님께 보다 더 편리한 금융서비스를 제공해드리고자 10월 27일(수) KB스타뱅킹 업데이트를 진행하였습니다. 앞으로도 많은 관심과 이용 부탁드리겠습니다. 또한, 불편사항이 있으시다면 언제든지 개선점 남겨주시면 보다 더 나은 금융서비스를 제공해드릴 수 있도록 최선을 다하겠습니다. 감사합니다.",2021-10-28 17:51:03,G5.5.18,Google Play,국민은행
f453f1e5-5b5f-45f9-8370-d03fc9c27794,GaEun Kim,https://play-lh.googleusercontent.com/a/ACg8ocIf5se-a3zjZSOI4JRbHLvkhMC3NLrcmAvcKa29Kg4pSm-s=mo,"업데이트 이후로 은행업무 처리 불가 - 지속적인 강제 종료. 왜 은행앱이 기본은 포기하고 ""예쁘게"" 꾸미는데만 집중하는지 모르겠네요.",1,0,G6.0.1,2021-10-28 06:08:44,"GaEun Kim 고객님, 업데이트로 불편을 드려 죄송합니다. 해당현상은 구글 플레이스토어 앱환경에 따른 증상으로 다음방법으로 해결이 가능합니다. 1. 플레이스토어 앱을 종료하고 재시작합니다. 2. 플레이스토어 캐시를 다음과 같이 삭제합니다. [휴대폰설정 > 애플리케이션 > 플레이스토어선택 > 저장공간 > 캐시삭제] 위의 안내방법대로 처리했음에도 불구하고 실행이 되지 않는 경우, 고객센터(1588-9999)로 내용을 남겨주시면 빠르게 확인하고 조치하겠습니다. 앞으로도 고객님의 의견을 귀담아 듣고 더욱 발전하는 KB스타뱅킹이 되겠습니다. 감사합니다.
",2021-10-28 15:03:30,G6.0.1,Google Play,국민은행
aac8be72-b55a-4ca6-8e09-5456d9fbf31f,Shaaun Na,https://play-lh.googleusercontent.com/a-/ALV-UjW-nHiMD-EJEhzewclcnNEi2ZL8GuYwsjS4qVfuKIyet0XwN1YFew,컴퓨터로 은행사이트 들어가러면 모바일 인증서로 로그인해야 하는데 앱이 실행후 바로 에러나면서 꺼져버리니 온라인으로 아무 은행업무를 할 수가 없다. 온라인 서비스가 이렇게 불안정해서 도대체 어떻게 쓰라는 건지 ㅉㅉㅉ,1,0,G5.5.18,2021-10-25 10:11:08,고객님 안녕하세요. 입출금알림 기능과 다양한 서비스가 탑재된 새로워진 KB스타뱅킹을 이용해보세요. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다,2022-10-23 11:08:58,G5.5.18,Google Play,국민은행
1e25a547-b15f-44d6-b05b-bdaad75e7770,Riza B.,https://play-lh.googleusercontent.com/a/ACg8ocJUn325NIzSB3zPYYWMnMeKjnCH0xqQeejImGsA8u-W0zYTmQ=mo,Excellent service,5,0,G5.5.18,2021-10-18 18:44:25,"고객님, 안녕하세요. KB스타뱅킹을 이용해 주셔서 진심으로 감사드립니다. 고객님께 더욱 편리하고 안정적인 금융서비스를 제공해 드리기 위해, 보내주시는 의견을 모니터링하며 개선해 나가고 있습니다. 앞으로도 고객님의 고중한 의견을 귀담아 들으며 발전하는 KB스타뱅킹이 되도록 노력하겠습니다. 언제나 지금처럼 많은 관심과 이용 부탁드리겠습니다. 감사합니다 ^^",2021-10-19 08:32:01,G5.5.18,Google Play,국민은행
1504caa2-0eed-4cce-abed-c1ab92113cc0,Hakim Bawa,https://play-lh.googleusercontent.com/a/ACg8ocI6gM7NXebr3qXRHei8avbDM3-gfTRn2aNbUntsLWX5EqDJGw=mo,"The app is simply doesn't work anymore on my Galaxy S10. I get a splash screen which looks like a promotion, and there's no way to close it and access the app. Please get this fixed.",1,3,G5.5.18,2021-10-17 11:13:17,고객님 안녕하세요. 입출금알림 기능과 다양한 서비스가 탑재된 새로워진 KB스타뱅킹을 이용해보세요. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다,2022-10-23 11:11:49,G5.5.18,Google Play,국민은행
9df546d3-e6f2-455c-98b9-5d6a215c9fab,김재민,https://play-lh.googleusercontent.com/a/ACg8ocLFz4LgmESU1Buxd8UPoqeZu21RQ2HH8OHYNMqYPw_r-sC-eQ=mo,"v3 mobile plus 정상 동작 확인, 삭제 후 재설치, 앱 권한 확인 다 해봤는데 안된다고 했는데 계속 똑같은 답변만 복붙 하시네요",1,0,G5.5.18,2021-10-09 19:51:11,고객님 안녕하세요. 새로워진 KB스타뱅킹을 이용해보세요. 새로운 KB스타뱅킹은 V3가 내재화되어 별도설치가 필요없습니다. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다,2022-10-13 11:35:18,G5.5.18,Google Play,국민은행
ae73c3d3-5538-4018-a7c6-3c08e3023f4d,조혜진,https://play-lh.googleusercontent.com/a/ACg8ocIsNBbUGuQWfSry1F2CdRsVV_nxp0m7IJDu1z1FMoU5FFmyog=mo,어느순간부터앱이열리질않고강제종료되어사용할수가없어요.저만그런가요? 삭제후재설치해도마찬가지네요..,1,1,,2021-10-05 22:08:40,"안녕하세요 조혜진 고객님. 저희 KB스타뱅킹 이용에 불편을 드려 대단히 죄송합니다. 앱이 실행될 시 강제종료가 되는 현상은 로그인이 안되시는 경우 몇가지 조치사항을 안내드리겠습니다. 1. 우선 보안프로그램인 V3 Mobile Plus가 정상적으로 설치되어 있는지 확인해주시기 바랍니다. 2. 앱 권한에서 V3와 KB스타뱅킹 전화,저장공간 등이 허용되어 있는지 확인부탁드립니다. 해당 조치에도 동일 오류 지속발생하신다면 번거로우시더라도 해당 오류에 대한 캡쳐 내용과 간단한 오류내용을 고객님의 인터넷뱅킹ID와 연락처와 함께 저희 개발자 이메일(kbebiz@gmail.com)으로 남겨주시면 확인 후 순차적으로 답변드리겠습니다.",2021-10-06 09:05:54,,Google Play,국민은행
ad10dc92-a011-4bb2-9d66-0f8e619a5de0,박정아,https://play-lh.googleusercontent.com/a-/ALV-UjW4ALrpDjJK4hk3QDf8zXEy8a0fCea6CBFweM1EikvREUtPxvE,Secure and user friendly,5,0,G5.5.17,2021-09-28 14:41:12,"안녕하세요, 고객님. KB스타뱅킹을 이용해주시고, 바쁘신 시간 중에도 소중한 칭찬글과 별점 남겨주셔서 진심으로 감사의 말씀을 드립니다 ^^ 꾸준히 이용해주시는 고객님을 위해 더욱 편리하고 안전한 금융서비스를 제공해드릴 수 있도록 최선을 다하겠습니다. 혹시 이용 중에 불편한 부분이 있거나 오류가 발생하는 경우에는 앱 리뷰 또는 고객센터(1588-9999)로 내용을 남겨주시면 빠르게 확인하고 조치하겠습니다. 앞으로도 고객님의 의견을 귀담아 듣고 더욱 발전하는 KB스타뱅킹이 되겠습니다. 감사합니다.",2021-09-29 11:59:05,G5.5.17,Google Play,국민은행
5f0a7594-cfa6-467e-88ab-b061bfcefd95,Jade Kim,https://play-lh.googleusercontent.com/a/ACg8ocLhEN5VVZW-IIX4s03vBA4mDKPZzF-8E9P-A6WIBdu_NbcPyQ=mo,얼마전부터 안되서 깔고 지우고 해도 안 되는데 은행 가기도 함들고 정말 너무하네요,1,0,G5.5.17,2021-09-27 13:23:02,고객님 안녕하세요. 새로워진 KB스타뱅킹을 이용해보세요. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다.,2022-09-22 21:24:14,G5.5.17,Google Play,국민은행
1bc93390-3d13-470d-8775-57a97efda205,Rafiqul Islam,https://play-lh.googleusercontent.com/a/ACg8ocLhfqBTMWCZpqvOYzTwAUOc3Uuo6WyPIFLYz8WYic6Dys5evA=mo,nice,5,0,,2021-09-13 19:13:38,"안녕하세요, 고객님. KB스타뱅킹을 이용해주시고, 바쁘신 시간 중에도 소중한 칭찬글과 별점 남겨주셔서 진심으로 감사의 말씀을 드립니다 ^^ 꾸준히 이용해주시는 고객님을 위해 더욱 편리하고 안전한 금융서비스를 제공해드릴 수 있도록 최선을 다하겠습니다. 혹시 이용 중에 불편한 부분이 있거나 오류가 발생하는 경우에는 앱 리뷰 또는 고객센터(1588-9999)로 내용을 남겨주시면 빠르게 확인하고 조치하겠습니다. 앞으로도 고객님의 의견을 귀담아 듣고 더욱 발전하는 KB스타뱅킹이 되겠습니다. 감사합니다.",2021-09-06 18:01:29,,Google Play,국민은행
d3b39ac3-59f4-4de1-8577-f7db68119d9d,Kate Kim,https://play-lh.googleusercontent.com/a-/ALV-UjVbXoMNQqoJoJritoI1khScSQFJgT4YRpXAGRNk3omxqAe832PI,돈이 팡팡 뛰면서 네트워크 문제 NT008 이라고. 해외전화번호 연결 안되게 해 놓고.. 클라우드 인증은 어떻게 받으라는거져.. 한국에서만 사용하게 만든건가요?,1,0,G5.5.16,2021-09-03 20:29:17,고객님 안녕하세요. 입출금알림 기능과 다양한 서비스가 탑재된 새로워진 KB스타뱅킹을 이용해보세요. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다,2022-10-23 11:43:57,G5.5.16,Google Play,국민은행
462c7bd3-5b04-419b-8e5b-f9a5fc32b72d,Yu jin Joo,https://play-lh.googleusercontent.com/a/ACg8ocJ8N1vKxXLCG6er8AF2e5KliBHjNpX0OkiSydREOig0-Ck0iA=mo,잘쓰고있었는데 갑자기 엄청 튕겨요 삭제하고 다시깔고 쓰고 반복하다가 이젠 삭제하고 다시 깔아도 튕겨요 왜이래요,1,1,G5.5.16,2021-09-01 09:49:15,고객님 안녕하세요. 새로워진 KB스타뱅킹을 이용해보세요. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다.,2022-09-25 12:29:22,G5.5.16,Google Play,국민은행
8eda1036-2f73-450f-829c-39b6b0058c4f,lucidfall,https://play-lh.googleusercontent.com/a-/ALV-UjVSbju3NhxUn9OpI2U7FMb4bQbmR_bVYx6mghJDDrFDFGAWWhBz,왜 계속 저만 튕기지요?,1,1,G5.5.16,2021-08-27 10:36:56,고객님 안녕하세요. 새로워진 KB스타뱅킹을 이용해보세요. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다.,2022-10-14 20:16:05,G5.5.16,Google Play,국민은행
fbf7131e-72a8-4f73-89a1-179095d4476f,Vanilla tofu,https://play-lh.googleusercontent.com/a/ACg8ocLtwullZUf-GocQD1YCpG242uOLEUUhZ8zyzxHGpUYvm6ZkpAU=mo,어플 실행이 왜 안되나요? 아까 아침부터 켜면 바로 꺼지고 켜면 꺼지고. 짜증나네요. 뱅킹 쓰지도 못하고 확인도 못하네요...,1,1,G5.5.15,2021-08-13 16:45:55,고객님 안녕하세요. 입출금알림 기능과 다양한 서비스가 탑재된 새로워진 KB스타뱅킹을 이용해보세요. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다,2022-10-15 13:11:08,G5.5.15,Google Play,국민은행
7985e6df-ce6b-4bfa-9a50-d419db888e5e,김동준,https://play-lh.googleusercontent.com/a/ACg8ocK5FJMH31G3PAWXCft5xful02AfxbhFiaYc8VNmeY-ctjoWOg=mo,휴대폰의 언어 설정을 한국어 에서 영어로 변경하면 app 실행이 되지 않고 에러가 발생합니다. 다시 언어를 한국어로 변경하면 정상 실행됩니다. 버그 수정이 필요 합니다,1,1,G5.5.15,2021-08-11 00:02:15,고객님 안녕하세요. 새로워진 KB스타뱅킹을 이용해보세요. 구글 Play스토어에서 KB스타뱅킹 앱 업데이트하시면 만나보실 수 있습니다. 감사합니다.,2022-10-01 10:57:20,G5.5.15,Google Play,국민은행
d8de66ba-ad10-4992-bbb1-f9e73ee1b240,pics,https://play-lh.googleusercontent.com/a-/ALV-UjUFY99HtDsarND3QO3AAeujy2SKwyp7LZ-W0E2bkHVHm6fhAezk,Hell,1,0,,2021-08-10 21:58:40,"안녕하세요. Donnie Son 고객님. 먼저 KB스타뱅킹 이용에 불편을 드려 죄송합니다. 고객님께서 남겨주신 의견에 대해 어떠한 고충을 겪고 있으신지 면밀히 살펴 원인 및 해결 방법을 남겨드리고 싶지만, 작성해주신 리뷰만으로는 정확하게 파악하여 안내드리기 어려운 상황입니다. 번거로우시더라도 이용 과정에서 겪으신 불편사항 또는 오류내용을 [KB스타뱅킹 전체메뉴 > 고객센터 > 고객상담]의 챗봇 상담 또는 고객센터(1588-9999) 전화상담 중 편리한 방법으로 알려주시면 빠르게 파악하에 개선해 나가도록 하겠습니다. 더욱 발전하는 KB스타뱅킹이 되겠습니다. 감사합니다.",2021-08-11 08:02:11,,Google Play,국민은행
